user_id,age,gender,country,account_age_months,subscription_type,monthly_fee,payment_method,primary_device,devices_used,favorite_genre,avg_watch_time_minutes,watch_sessions_per_week,binge_watch_sessions,completion_rate,rating_given,content_interactions,recommendation_click_rate,days_since_last_login,churned
U100299,50,2,7,23,1,12.99,2,2,1,4,79,6,6,51,1.8,28,80,4,0
U100300,21,1,10,18,3,12.99,1,3,3,3,174,2,7,59,3.3,36,20,46,0
U100301,50,1,5,17,1,7.99,2,2,3,3,160,16,14,98,3.1,8,21,27,1
U100302,31,3,9,37,1,7.99,1,3,1,6,197,2,10,36,4.7,40,5,54,0
U100303,38,3,5,31,3,15.99,4,3,1,7,234,12,1,93,2.4,46,79,35,0
U100304,37,1,10,29,1,15.99,2,2,2,3,282,15,9,78,1.5,22,35,38,1
U100305,25,1,9,54,2,12.99,2,4,1,3,36,11,4,58,3.0,16,87,53,0
U100306,24,3,8,13,1,15.99,2,3,2,7,271,5,4,59,4.3,6,87,57,0
U100307,20,3,6,2,1,7.99,2,4,1,6,116,14,11,34,4.6,23,14,42,0
U100308,34,2,2,9,3,12.99,1,3,3,1,223,8,6,40,3.8,33,31,12,1
U100309,50,2,8,32,3,7.99,2,3,2,2,287,8,13,74,1.8,41,69,26,0
U100310,29,3,1,22,1,15.99,3,3,1,7,239,6,0,71,4.6,26,17,1,0
U100311,39,1,9,42,1,15.99,4,1,3,8,292,7,14,82,2.9,35,30,15,0
U100312,39,2,5,18,1,7.99,2,4,3,7,78,6,4,85,1.9,41,59,21,0
U100313,63,3,10,59,1,15.99,4,1,1,8,185,3,14,80,4.8,5,72,3,0
U100314,47,1,2,18,3,15.99,3,1,1,2,181,1,14,75,1.4,12,66,3,0
U100315,55,1,4,19,2,12.99,3,4,2,2,255,19,10,72,4.6,32,72,19,0
U100316,55,3,6,45,2,7.99,3,1,1,4,283,17,1,90,1.8,25,28,42,0
U100317,62,2,2,38,3,12.99,1,1,1,4,45,13,8,40,4.7,49,17,59,0
U100318,25,2,10,31,2,7.99,1,4,3,3,102,11,9,55,4.1,34,68,15,0
U100319,44,3,3,29,2,12.99,4,3,3,7,275,7,11,34,2.5,15,36,4,0
U100320,44,1,1,24,2,15.99,3,1,2,5,254,15,10,54,1.5,23,63,28,0
U100321,51,2,9,33,2,12.99,4,4,1,4,120,1,6,56,4.5,16,82,51,0
U100322,38,3,1,50,1,15.99,3,1,3,8,155,1,8,69,2.8,6,2,41,0
U100323,47,2,8,19,2,12.99,2,1,1,6,144,15,4,84,2.3,36,7,40,0
U100324,50,3,8,16,2,7.99,2,3,1,5,268,11,5,75,2.4,34,68,30,0
U100325,45,2,10,51,1,7.99,1,2,2,7,85,11,10,38,3.9,39,74,37,0
U100326,64,2,9,32,2,7.99,3,4,1,8,186,19,0,74,5.0,11,85,41,0
U100327,50,2,9,21,3,12.99,4,4,2,8,194,9,14,44,4.1,6,40,45,0
U100328,22,3,3,30,2,12.99,1,4,2,4,68,2,6,34,4.1,42,91,58,0
U100329,36,3,2,7,1,12.99,1,4,3,5,174,7,5,48,2.0,5,3,35,0
U100330,21,1,10,38,1,15.99,3,2,3,3,139,8,3,45,4.1,4,33,16,0
U100331,52,2,7,12,1,12.99,2,4,1,7,264,2,4,87,3.5,5,73,5,0
U100332,34,2,3,59,3,12.99,2,2,1,1,298,9,5,84,1.1,38,90,36,0
U100333,61,3,4,28,1,12.99,3,2,3,7,25,9,9,60,3.2,36,30,58,0
U100334,45,2,4,14,2,12.99,2,3,1,1,285,9,4,92,4.4,44,2,21,0
U100335,47,3,4,7,1,12.99,1,4,1,4,133,5,6,74,2.0,47,64,41,0
U100336,46,1,4,17,3,12.99,2,3,2,2,206,4,10,88,3.3,21,0,15,1
U100337,63,2,3,23,2,15.99,3,4,1,2,123,19,5,72,1.4,15,16,16,0
U100338,23,3,8,13,3,7.99,1,3,3,5,229,4,8,41,1.3,7,51,18,0
U100339,52,3,3,20,2,7.99,4,3,1,2,11,4,13,87,4.3,44,17,42,0
U100340,58,2,5,58,3,7.99,4,3,2,6,113,18,9,83,1.0,34,95,24,0
U100341,54,1,2,59,2,12.99,4,4,1,4,257,5,7,44,1.8,29,26,33,0
U100342,41,3,2,5,1,7.99,1,1,1,7,21,19,8,41,1.6,26,43,52,0
U100343,46,2,5,6,2,7.99,2,1,3,3,41,1,10,34,3.9,19,39,3,0
U100344,63,1,2,13,1,12.99,4,3,3,8,229,13,7,92,4.8,9,56,55,0
U100345,48,3,2,42,1,12.99,2,1,1,4,201,2,11,73,4.4,26,74,39,1
U100346,52,1,5,3,1,15.99,3,1,1,7,205,1,1,91,1.7,22,72,8,1
U100347,50,3,6,53,1,7.99,4,2,1,8,50,2,1,53,1.7,42,49,9,0
U100348,38,2,8,31,3,7.99,1,3,2,3,225,11,14,43,2.6,19,11,13,0
U100349,49,2,5,3,2,12.99,3,4,1,1,129,4,14,82,2.4,4,11,18,0
U100350,40,2,2,8,2,15.99,4,1,2,7,86,10,10,71,2.7,31,5,3,1
U100351,50,1,4,7,3,15.99,1,2,1,2,297,13,5,54,4.5,42,85,9,0
U100352,20,1,1,50,3,7.99,1,1,1,7,38,8,9,59,4.3,49,90,16,0
U100353,35,2,4,46,1,12.99,2,3,2,5,175,1,12,52,2.1,43,12,34,0
U100354,42,3,10,7,3,7.99,2,2,1,6,41,15,1,56,4.9,49,46,22,0
U100355,59,1,10,11,3,7.99,1,2,2,6,200,14,8,90,4.2,4,85,31,0
U100356,48,1,3,24,3,12.99,2,3,2,1,91,2,3,70,1.8,1,86,54,0
U100357,20,3,2,59,3,7.99,1,2,1,6,130,16,13,87,1.6,31,79,25,0
U100358,57,3,8,21,1,12.99,3,1,1,4,272,16,1,71,2.2,46,68,19,0
U100359,63,2,2,20,2,15.99,2,4,2,6,113,1,5,40,3.0,34,65,52,0
U100360,41,1,4,29,2,15.99,2,1,3,7,193,8,12,83,1.1,1,53,15,0
U100361,49,3,5,42,1,15.99,4,1,2,2,267,18,8,45,4.7,34,53,37,0
U100362,64,3,4,10,3,12.99,2,2,3,4,181,8,12,98,4.0,32,40,9,1
U100363,39,2,10,49,1,15.99,1,4,2,3,61,1,8,35,4.7,49,33,16,1
U100364,40,2,2,16,1,7.99,1,4,2,7,145,3,7,71,2.8,46,84,10,1
U100365,19,1,2,10,2,15.99,2,2,3,5,259,17,4,98,3.8,40,89,50,1
U100366,44,3,5,38,2,15.99,2,3,3,2,110,3,6,63,3.0,24,23,33,0
U100367,59,2,6,33,2,7.99,4,4,3,3,59,5,4,80,4.2,30,82,6,0
U100368,19,1,7,58,3,7.99,3,2,1,4,121,1,9,96,1.1,4,67,21,0
U100369,43,2,10,5,3,12.99,3,4,3,1,155,12,9,62,4.8,49,17,38,0
U100370,34,1,1,59,2,15.99,1,4,3,8,21,1,6,84,2.2,13,34,58,1
U100371,57,3,3,12,1,15.99,2,1,1,5,285,8,0,79,3.9,40,38,15,0
U100372,50,2,6,8,2,7.99,1,2,2,2,138,12,2,98,1.8,27,71,2,1
U100373,26,1,8,6,3,12.99,3,3,2,3,56,4,11,70,2.8,9,16,53,0
U100374,60,1,5,23,1,12.99,4,1,2,8,95,9,12,43,2.1,42,30,53,0
U100375,56,3,4,48,3,12.99,1,4,2,6,204,13,7,82,3.5,27,18,31,1
U100376,46,2,2,42,3,12.99,4,3,2,7,190,6,8,50,2.2,46,72,40,0
U100377,59,1,9,3,1,15.99,2,3,3,1,164,13,7,78,4.6,41,6,37,0
U100378,43,1,5,57,2,12.99,2,3,2,8,217,4,4,70,4.3,23,6,27,0
U100379,52,1,10,38,2,15.99,1,3,3,6,194,11,8,54,4.7,16,50,58,1
U100380,42,1,5,29,3,15.99,3,1,3,7,272,15,4,83,3.7,10,44,38,1
U100381,41,2,5,34,2,7.99,1,4,1,1,276,9,8,49,2.8,22,95,5,0
U100382,30,2,4,4,2,12.99,2,3,3,1,223,11,5,70,3.7,37,24,27,0
U100383,24,1,3,7,3,15.99,4,1,2,5,16,15,14,56,2.2,8,86,57,0
U100384,53,2,9,21,1,7.99,1,3,3,5,131,10,4,68,4.6,9,98,31,0
U100385,62,2,5,44,1,7.99,2,3,3,5,64,7,0,60,4.8,7,15,17,0
U100386,37,3,8,10,3,15.99,1,3,2,5,194,9,9,76,4.3,10,89,36,0
U100387,18,3,3,32,3,12.99,4,2,1,5,234,4,11,59,3.9,18,57,22,0
U100388,25,1,3,25,3,12.99,4,3,1,3,47,17,5,62,2.8,25,13,30,0
U100389,63,3,4,13,1,15.99,2,4,2,2,110,5,11,41,3.9,25,42,30,0
U100390,33,2,2,21,2,12.99,2,4,1,7,221,3,7,69,3.0,21,26,25,1
U100391,31,1,4,19,3,7.99,1,2,3,1,122,12,13,48,2.6,28,33,57,1
U100392,29,3,6,59,1,15.99,3,2,1,7,146,10,8,39,4.7,16,28,38,1
U100393,40,1,1,8,3,7.99,4,3,1,5,86,5,14,97,1.8,16,90,32,0
U100394,32,1,3,49,1,15.99,2,3,3,6,50,19,4,87,3.0,6,44,24,0
U100395,45,3,3,40,2,12.99,3,1,3,8,39,16,4,72,2.5,29,85,0,0
U100396,51,2,10,50,1,15.99,2,2,2,1,60,17,10,95,3.1,9,47,38,0
U100397,19,2,10,59,2,15.99,4,1,1,5,60,4,0,76,3.4,27,80,5,0
U100398,49,3,5,20,1,7.99,3,4,2,5,209,9,8,93,2.5,16,42,55,0
U100399,40,3,4,8,1,12.99,1,3,1,1,137,1,11,34,4.9,29,8,46,0
U100400,39,3,4,16,3,12.99,4,1,2,6,59,13,14,80,4.8,5,69,26,1
U100401,42,3,3,48,1,7.99,4,1,2,8,23,17,2,99,4.8,32,74,6,0
U100402,39,1,7,56,3,12.99,3,4,3,5,65,3,11,94,2.5,45,60,38,0
U100403,39,2,3,28,1,7.99,4,2,1,7,295,8,0,42,3.8,8,26,51,0
U100404,59,2,8,10,1,15.99,2,4,2,7,201,16,7,77,2.3,20,29,42,1
U100405,23,3,10,45,1,7.99,1,2,2,5,163,13,13,80,2.5,20,94,50,0
U100406,32,2,4,21,2,12.99,4,1,2,2,31,10,10,34,3.1,2,16,50,0
U100407,60,2,7,54,1,12.99,4,2,1,2,229,12,1,58,3.5,49,91,8,1
U100408,54,2,7,37,1,7.99,3,2,3,5,217,7,11,94,2.9,13,50,33,0
U100409,50,3,9,44,2,15.99,3,1,1,1,72,7,11,95,4.5,38,97,18,0
U100410,25,3,6,15,1,15.99,2,3,2,1,218,19,11,57,1.3,40,69,28,0
U100411,61,2,9,6,2,15.99,3,2,2,1,73,2,1,77,1.7,20,1,29,1
U100412,61,3,5,41,1,12.99,3,3,1,6,23,15,4,90,3.7,36,99,6,0
U100413,22,2,8,35,2,15.99,1,4,2,3,209,6,2,93,4.2,49,51,41,0
U100414,56,3,8,56,1,15.99,2,2,3,7,86,9,7,53,4.9,42,63,32,0
U100415,21,2,5,55,1,15.99,1,1,2,2,136,18,11,64,4.6,13,18,41,1
U100416,23,3,9,21,3,7.99,1,4,1,8,45,13,10,75,3.7,40,29,12,0
U100417,62,2,6,17,1,7.99,4,2,1,4,123,3,10,90,1.3,31,30,32,0
U100418,49,3,2,26,1,12.99,1,3,1,5,299,17,0,68,2.1,32,80,47,0
U100419,47,3,7,10,1,12.99,3,3,1,4,73,10,0,41,4.7,35,45,44,0
U100420,64,2,5,34,2,15.99,3,3,2,8,148,18,9,74,3.7,8,17,1,0
U100421,52,1,6,7,3,12.99,1,1,2,8,33,15,7,60,3.8,49,28,1,0
U100422,57,2,5,32,1,7.99,2,2,3,7,178,4,3,57,4.8,44,91,0,0
U100423,33,2,10,4,3,7.99,4,1,2,6,174,13,12,62,3.0,14,82,23,0
U100424,30,1,5,10,2,12.99,1,3,1,2,42,13,14,53,3.3,47,79,43,0
U100425,59,3,3,39,1,7.99,3,4,1,8,107,7,14,87,2.1,28,23,7,0
U100426,47,1,4,44,2,7.99,3,4,3,4,253,10,5,62,2.0,23,98,39,0
U100427,36,2,4,15,1,7.99,2,4,2,4,164,10,9,96,5.0,29,47,51,0
U100428,34,1,2,56,2,15.99,4,1,3,8,255,3,13,68,1.1,41,86,22,1
U100429,36,3,7,48,2,7.99,1,3,2,5,275,15,6,72,3.9,23,77,40,0
U100430,45,2,8,35,2,15.99,4,2,2,8,227,1,4,92,3.1,44,15,25,1
U100431,43,2,5,33,1,12.99,1,4,3,3,63,2,0,50,1.5,27,79,17,0
U100432,54,3,3,25,1,7.99,4,1,3,1,123,17,10,67,2.0,1,23,12,1
U100433,43,3,6,47,3,7.99,3,4,3,4,249,13,1,95,5.0,31,66,44,0
U100434,40,2,4,47,3,7.99,3,4,3,5,95,17,8,50,2.5,0,56,20,0
U100435,26,3,10,11,3,15.99,4,3,2,5,168,12,6,48,2.9,11,58,10,0
U100436,29,1,5,34,3,15.99,2,4,1,6,94,17,2,95,2.0,49,86,26,1
U100437,18,1,3,36,2,12.99,1,4,1,2,60,4,9,73,2.9,38,98,52,0
U100438,18,1,3,17,3,12.99,2,3,3,5,47,10,6,55,1.6,18,81,12,0
U100439,64,1,6,12,3,15.99,4,3,3,6,209,18,6,98,3.4,36,69,48,0
U100440,51,3,7,16,1,12.99,2,4,3,5,37,15,13,81,1.2,1,0,20,0
U100441,49,1,8,33,2,7.99,3,4,2,1,149,15,4,84,1.8,3,79,31,1
U100442,42,1,6,55,2,15.99,3,2,3,4,44,18,1,66,3.0,16,45,30,0
U100443,57,2,3,26,1,12.99,3,2,2,3,236,11,13,54,1.6,39,44,34,0
U100444,62,3,7,10,1,15.99,3,1,3,7,134,7,2,31,4.3,10,17,40,0
U100445,18,3,3,13,3,15.99,3,1,1,4,21,16,10,46,3.4,35,46,57,0
U100446,33,3,1,18,3,15.99,3,3,2,1,252,6,5,34,3.8,37,83,46,0
U100447,56,2,5,21,2,12.99,1,2,1,7,122,11,0,71,1.6,41,69,42,0
U100448,22,2,7,47,1,15.99,3,3,2,4,186,8,1,49,1.0,34,46,15,0
U100449,39,3,7,42,1,12.99,4,4,1,5,299,5,14,44,3.1,31,77,18,1
U100450,46,1,2,23,1,12.99,4,2,3,1,42,13,8,60,1.2,22,22,51,0
U100451,20,2,6,47,2,7.99,3,1,2,6,134,6,5,54,4.3,18,78,50,1
U100452,29,2,6,23,1,7.99,3,2,3,8,135,17,8,48,2.4,2,45,52,0
U100453,43,2,8,36,1,12.99,3,4,3,2,46,13,1,56,4.4,8,99,7,1
U100454,33,3,9,5,2,7.99,1,1,2,6,152,16,13,80,3.0,13,60,34,0
U100455,54,1,3,39,2,12.99,4,1,3,5,189,8,12,53,4.2,17,75,1,0
U100456,39,2,8,45,1,7.99,4,1,3,5,154,13,10,49,3.0,26,60,25,1
U100457,46,2,7,15,1,15.99,3,1,1,6,90,15,5,77,1.1,5,34,30,0
U100458,31,3,3,24,3,12.99,1,4,3,6,99,8,9,65,1.7,26,77,57,0
U100459,45,1,6,12,2,7.99,2,2,1,6,260,14,4,40,3.9,31,97,48,0
U100460,22,2,1,19,1,15.99,3,2,2,1,110,5,10,36,1.9,1,90,26,0
U100461,64,3,7,33,3,15.99,2,4,2,8,93,14,1,71,4.0,27,58,17,0
U100462,47,3,7,58,1,12.99,1,1,1,1,27,13,0,53,4.9,15,86,51,1
U100463,63,2,6,25,3,12.99,2,1,3,7,108,13,12,95,1.1,3,34,7,0
U100464,22,3,1,50,1,12.99,3,1,1,1,111,18,10,84,3.3,30,37,27,0
U100465,29,3,6,38,2,12.99,1,2,1,5,124,5,1,51,4.9,15,72,35,1
U100466,33,2,4,13,3,7.99,1,1,2,3,147,17,8,51,2.5,1,23,30,0
U100467,43,3,2,24,1,7.99,1,1,2,8,91,12,8,31,2.6,6,81,43,1
U100468,43,1,6,39,1,12.99,4,2,3,5,298,18,12,57,2.8,13,89,36,0
U100469,38,1,2,3,1,15.99,3,4,2,5,212,19,4,84,4.3,36,74,13,1
U100470,56,2,8,53,2,15.99,1,3,2,7,181,17,9,88,2.3,20,77,53,0
U100471,53,1,2,12,2,7.99,2,3,2,7,177,2,12,41,1.7,8,91,5,0
U100472,50,1,9,37,2,7.99,3,3,3,2,253,2,6,90,4.4,10,48,56,0
U100473,47,2,6,2,1,15.99,2,2,1,2,110,12,5,33,2.9,12,23,26,0
U100474,54,3,3,20,2,7.99,3,3,1,2,121,3,13,90,3.9,1,45,49,0
U100475,40,1,5,40,1,15.99,3,2,3,1,249,7,3,30,3.1,39,37,15,1
U100476,27,3,2,34,2,7.99,2,1,3,1,132,6,4,72,3.8,2,25,40,0
U100477,22,2,7,22,3,7.99,3,3,2,2,76,6,10,59,1.8,26,92,6,1
U100478,53,1,9,15,1,7.99,2,3,3,6,189,4,14,33,3.1,10,62,23,0
U100479,51,2,1,33,1,15.99,1,1,1,2,176,6,5,42,1.4,32,14,6,0
U100480,48,3,2,2,3,15.99,4,3,2,4,139,10,5,56,3.5,8,27,44,1
U100481,27,2,8,35,1,15.99,3,1,2,2,265,8,7,74,4.7,8,36,41,1
U100482,36,1,6,34,2,7.99,3,4,2,6,186,7,14,61,4.8,27,76,20,1
U100483,49,2,7,27,2,7.99,3,2,1,7,136,16,7,56,3.6,18,77,33,0
U100484,18,2,5,31,2,7.99,4,1,2,2,189,13,3,47,4.4,39,11,43,0
U100485,22,2,6,13,1,7.99,1,2,2,6,296,6,9,60,3.2,6,41,4,0
U100486,62,3,5,53,1,15.99,1,1,3,3,296,10,11,99,1.7,27,34,9,1
U100487,21,3,6,30,1,7.99,1,2,2,6,107,16,11,31,1.2,1,40,41,1
U100488,33,3,7,26,1,12.99,3,4,3,2,146,15,13,73,3.6,42,82,3,0
U100489,41,3,3,24,3,15.99,1,2,1,2,245,14,0,76,4.6,3,6,54,0
U100490,33,1,6,57,2,15.99,1,2,2,5,143,12,3,48,2.7,34,13,22,1
U100491,19,3,10,1,2,7.99,4,2,1,1,75,9,11,90,1.0,19,20,53,0
U100492,45,3,10,51,3,15.99,4,2,3,1,280,18,6,88,3.5,17,24,6,1
U100493,49,1,6,38,2,7.99,4,2,3,2,198,4,4,38,1.6,28,31,37,0
U100494,44,3,5,38,3,7.99,4,3,3,5,152,14,9,78,4.4,38,14,4,0
U100495,37,2,10,39,3,7.99,4,1,2,1,42,12,3,35,3.8,12,27,22,1
U100496,41,3,5,22,3,7.99,4,3,1,8,74,2,14,86,1.9,28,71,35,0
U100497,29,1,8,10,3,15.99,1,4,2,4,138,7,10,61,1.0,37,29,9,0
U100498,52,2,6,46,3,15.99,2,3,1,8,191,12,5,89,3.8,43,43,21,0
U100499,50,1,7,27,1,7.99,4,3,1,2,60,6,8,52,4.1,17,51,23,0
U100500,50,2,4,42,2,7.99,4,3,2,7,118,11,6,71,5.0,15,86,1,0
U100501,60,2,8,2,2,7.99,2,2,2,2,156,9,13,35,4.3,25,68,27,0
U100502,54,2,10,58,3,12.99,4,2,1,1,220,7,12,98,3.9,25,18,30,0
U100503,29,1,7,19,2,7.99,3,1,2,7,196,12,3,84,1.8,1,1,39,1
U100504,20,2,8,50,1,7.99,2,4,2,2,268,10,3,41,3.1,7,36,50,0
U100505,18,2,9,52,1,7.99,3,4,2,3,129,19,9,65,4.8,47,34,5,0
U100506,50,2,10,11,2,12.99,3,3,1,6,283,13,9,36,2.8,21,60,26,0
U100507,57,2,8,47,2,12.99,3,3,3,5,216,9,4,42,3.0,40,37,16,1
U100508,27,2,2,14,1,12.99,1,2,3,1,253,2,8,66,4.2,47,16,39,0
U100509,60,3,3,57,3,12.99,4,4,2,6,264,5,6,84,2.8,41,14,32,0
U100510,61,1,8,47,3,7.99,1,2,2,4,136,14,7,36,4.4,18,44,35,0
U100511,46,2,8,33,1,15.99,3,2,2,7,76,7,9,46,3.1,19,12,39,0
U100512,30,2,5,44,3,15.99,2,1,3,3,270,11,1,47,1.9,17,22,19,0
U100513,29,2,10,41,3,7.99,1,4,3,2,219,15,0,40,3.1,24,32,59,0
U100514,48,2,5,18,1,12.99,4,1,3,4,164,9,11,61,1.5,19,95,15,0
U100515,63,2,7,29,3,7.99,3,2,3,4,185,11,8,71,4.4,45,20,0,0
U100516,19,3,10,49,1,12.99,4,4,1,5,11,13,13,77,4.5,0,93,36,0
U100517,52,3,9,30,1,7.99,4,3,2,4,171,14,6,89,1.3,35,92,56,0
U100518,40,2,6,3,3,7.99,4,4,3,4,64,3,13,75,3.7,38,89,8,0
U100519,34,2,1,32,3,7.99,1,3,1,2,55,4,12,57,2.0,49,8,56,0
U100520,43,2,1,15,1,12.99,3,1,2,7,175,10,14,50,4.7,33,92,52,0
U100521,25,1,3,49,2,15.99,1,4,3,6,57,3,11,86,3.6,48,94,31,1
U100522,46,1,8,23,1,15.99,2,4,1,2,230,7,14,58,2.0,17,68,16,0
U100523,43,3,9,34,1,7.99,4,4,2,2,144,14,11,96,1.7,35,13,29,0
U100524,27,3,7,46,3,15.99,2,2,1,4,143,18,4,54,3.1,37,94,55,1
U100525,43,1,6,41,2,15.99,2,3,2,8,279,10,12,38,1.4,2,3,17,0
U100526,51,2,4,16,3,15.99,1,1,2,2,91,17,9,70,3.9,44,93,54,1
U100527,58,3,8,50,1,7.99,1,3,3,3,11,17,14,50,4.0,23,17,44,0
U100528,24,2,10,40,2,15.99,2,4,2,8,273,6,0,44,1.6,5,8,4,0
U100529,21,2,5,6,1,7.99,4,3,2,5,35,2,0,72,2.7,35,77,30,0
U100530,62,3,1,16,2,12.99,4,4,2,8,99,8,0,30,3.9,41,12,59,0
U100531,28,1,2,46,1,7.99,4,4,3,4,275,1,0,41,4.9,5,54,0,0
U100532,46,1,9,38,1,7.99,4,2,1,1,123,1,9,66,3.0,15,32,41,0
U100533,53,1,4,20,3,12.99,4,2,1,8,273,12,9,70,1.1,21,77,48,0
U100534,42,2,4,49,3,12.99,1,4,3,2,260,2,0,63,4.5,37,58,12,0
U100535,38,2,1,28,1,15.99,2,2,3,3,243,15,14,82,2.8,11,59,10,0
U100536,53,2,5,26,1,15.99,4,1,1,6,256,4,8,53,4.6,31,42,6,0
U100537,27,1,2,56,1,7.99,1,2,3,8,249,11,14,36,2.7,44,81,52,1
U100538,54,2,2,39,2,7.99,1,3,1,1,52,11,12,45,4.4,42,3,16,0
U100539,26,3,1,48,1,15.99,3,3,3,7,102,18,7,73,3.2,10,60,45,1
U100540,41,2,9,6,3,15.99,4,1,3,4,223,8,13,39,2.5,18,88,52,0
U100541,52,3,10,53,1,12.99,2,3,2,3,129,8,8,88,2.7,8,21,33,0
U100542,52,1,10,45,2,12.99,2,3,3,8,179,11,4,74,3.3,15,23,20,0
U100543,53,2,1,59,2,12.99,3,1,1,1,178,4,3,67,4.5,27,3,5,0
U100544,35,2,10,50,2,12.99,4,3,1,4,96,7,1,83,3.2,14,44,5,0
U100545,56,1,7,16,3,7.99,2,1,1,5,130,13,6,61,1.7,34,21,24,0
U100546,49,2,8,33,3,7.99,3,3,1,6,204,5,5,48,1.2,39,55,42,0
U100547,41,3,9,12,2,7.99,4,1,1,4,51,11,4,84,1.5,18,76,41,1
U100548,40,1,7,14,1,12.99,3,4,1,4,133,19,3,62,2.5,29,35,32,0
U100549,49,3,9,39,1,15.99,1,1,3,8,39,4,9,39,2.6,7,22,9,0
U100550,54,1,7,52,1,7.99,2,4,2,7,213,7,10,56,1.4,46,35,53,0
U100551,29,3,9,2,3,15.99,3,2,1,3,139,10,4,94,2.5,11,57,33,0
U100552,30,3,10,13,1,15.99,4,1,3,8,167,4,10,38,3.1,28,75,12,1
U100553,40,3,5,44,1,12.99,3,4,1,5,33,6,9,80,3.8,27,39,15,0
U100554,42,2,8,19,1,7.99,4,3,3,7,277,17,1,84,2.1,15,81,27,0
U100555,52,2,1,34,1,15.99,1,4,1,7,212,11,5,48,1.4,28,28,6,0
U100556,58,2,7,9,2,7.99,1,1,1,2,64,19,12,55,2.9,49,67,2,0
U100557,47,2,5,31,1,7.99,1,3,1,8,245,8,4,47,1.6,6,81,31,0
U100558,34,2,1,15,2,7.99,4,3,3,3,121,3,9,91,1.5,36,91,14,0
U100559,37,3,6,4,3,7.99,3,2,1,7,199,3,9,80,4.0,10,45,6,0
U100560,42,2,10,47,2,7.99,4,1,3,8,238,12,7,76,3.9,5,7,55,0
U100561,39,3,4,46,2,12.99,3,2,2,5,30,18,9,56,1.0,24,69,37,0
U100562,30,1,2,32,3,7.99,1,1,3,2,228,10,9,33,4.3,21,95,25,1
U100563,36,3,9,17,3,15.99,1,4,3,6,147,13,13,40,2.0,40,61,59,0
U100564,53,2,9,5,3,15.99,2,1,1,3,124,17,13,63,2.8,28,73,44,0
U100565,29,1,2,45,2,7.99,1,2,3,5,244,10,9,47,2.3,4,47,42,0
U100566,58,2,5,39,2,12.99,4,2,1,4,58,15,0,83,1.5,26,77,10,0
U100567,36,1,1,33,2,15.99,3,4,1,5,127,14,9,47,2.6,31,10,43,0
U100568,29,3,7,28,2,15.99,2,1,2,3,88,6,14,81,2.3,5,89,48,1
U100569,26,1,9,13,1,7.99,2,2,3,3,127,17,1,40,4.0,17,66,58,0
U100570,24,2,5,4,2,7.99,3,3,3,8,188,8,6,88,4.7,41,46,44,1
U100571,45,1,1,28,3,7.99,2,4,3,2,42,1,4,33,4.1,44,99,14,0
U100572,31,3,3,13,2,7.99,4,4,2,4,231,11,0,79,4.7,0,11,10,0
U100573,48,1,7,28,1,15.99,2,2,1,7,58,15,6,39,4.9,36,72,2,0
U100574,36,3,2,59,3,15.99,1,4,1,6,286,10,7,98,2.9,36,44,44,0
U100575,64,1,3,45,1,15.99,1,4,2,7,120,10,9,66,2.4,6,14,35,1
U100576,33,3,5,57,3,7.99,4,2,2,3,139,11,5,70,2.6,45,82,29,0
U100577,22,3,10,35,3,12.99,3,4,2,6,229,13,9,75,3.8,2,42,52,0
U100578,52,3,4,40,1,7.99,4,1,3,8,129,13,11,71,3.8,39,54,22,0
U100579,29,3,5,24,1,7.99,1,1,3,5,217,9,14,95,5.0,28,59,23,1
U100580,42,2,2,9,2,12.99,4,4,3,5,101,4,10,51,1.2,32,66,27,1
U100581,38,3,9,7,1,12.99,4,3,1,3,204,10,8,57,4.3,47,95,16,0
U100582,53,2,9,37,1,7.99,2,4,1,6,57,1,13,58,4.5,6,19,56,0
U100583,40,3,5,58,1,15.99,2,3,3,3,118,2,5,69,2.8,7,46,49,0
U100584,33,1,9,36,2,15.99,3,3,1,2,279,7,10,48,2.4,21,15,20,0
U100585,56,1,8,22,3,7.99,4,3,3,3,106,16,13,63,1.1,31,3,8,0
U100586,62,2,5,3,2,12.99,3,1,2,4,160,2,6,80,3.9,22,27,40,1
U100587,59,1,8,8,1,7.99,2,3,2,6,139,13,2,40,2.7,28,28,23,0
U100588,56,3,3,4,1,12.99,3,1,3,2,116,13,8,99,3.2,21,87,1,1
U100589,31,1,7,43,2,15.99,4,4,2,4,258,7,9,65,2.6,39,0,52,0
U100590,48,2,5,42,2,7.99,4,3,1,3,211,9,5,67,4.8,17,13,53,0
U100591,22,1,2,2,1,12.99,3,4,1,8,207,11,3,30,1.6,10,39,54,0
U100592,52,2,10,53,3,12.99,2,3,2,3,221,14,11,49,2.6,0,68,30,1
U100593,40,3,9,46,1,12.99,4,1,1,1,76,4,4,42,1.8,4,58,26,0
U100594,46,3,1,40,3,15.99,1,1,1,2,287,16,3,66,2.2,20,57,3,0
U100595,60,1,5,6,3,15.99,2,2,2,4,209,8,3,37,2.2,44,26,19,0
U100596,28,1,7,57,1,15.99,2,4,3,3,48,15,0,87,2.7,42,40,55,0
U100597,35,1,8,22,1,12.99,4,2,1,1,142,5,9,75,1.7,26,7,4,0
U100598,64,3,1,3,1,12.99,2,2,3,5,201,12,8,75,1.8,24,64,35,1
U100599,29,1,2,17,3,7.99,2,4,1,7,180,1,10,84,2.9,43,99,51,0
